date,region,measures,unit,index_value
Feb-05,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Feb-05,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Feb-05,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Mar-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",104.7
Mar-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",104.5
Mar-05,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.8
Mar-05,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",106
Mar-05,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",105.9
Mar-05,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",126.5
Mar-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",123.6
Mar-05,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",126.3
Mar-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",123.5
Mar-05,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
Mar-05,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Mar-05,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Mar-05,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Apr-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",104.4
Apr-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",104.4
Apr-05,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.8
Apr-05,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",106.3
Apr-05,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",106.1
Apr-05,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",126.9
Apr-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",123.4
Apr-05,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",126.8
Apr-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",123.4
Apr-05,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
Apr-05,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Apr-05,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Apr-05,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
May-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",104.7
May-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",104.6
May-05,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.5
May-05,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",106.4
May-05,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",106
May-05,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",127
May-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",123.7
May-05,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",126.7
May-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",123.6
May-05,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
May-05,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
May-05,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
May-05,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Jun-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",104.8
Jun-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",104.8
Jun-05,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.6
Jun-05,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",106.6
Jun-05,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",106.3
Jun-05,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",127.2
Jun-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",123.8
Jun-05,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",127
Jun-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",123.7
Jun-05,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
Jun-05,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Jun-05,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Jun-05,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Jul-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",104.7
Jul-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",104.8
Jul-05,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.7
Jul-05,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",106.8
Jul-05,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",106.5
Jul-05,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",127.5
Jul-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",123.7
Jul-05,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",127.4
Jul-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",123.7
Jul-05,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
Jul-05,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Jul-05,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Jul-05,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Aug-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",104.9
Aug-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",105
Aug-05,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.9
Aug-05,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",107.2
Aug-05,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",107
Aug-05,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",128
Aug-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",123.9
Aug-05,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",127.9
Aug-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",124
Aug-05,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
Aug-05,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Aug-05,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Aug-05,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Sep-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",105.3
Sep-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",105.1
Sep-05,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,2.1
Sep-05,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",108.1
Sep-05,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",108
Sep-05,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",129.1
Sep-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",124.4
Sep-05,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",128.9
Sep-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",124.3
Sep-05,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
Sep-05,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Sep-05,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Sep-05,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Oct-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",105.2
Oct-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",105.2
Oct-05,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.8
Oct-05,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",107.6
Oct-05,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",107.8
Oct-05,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",128.5
Oct-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",124.3
Oct-05,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",128.5
Oct-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",124.3
Oct-05,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
Oct-05,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Oct-05,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Oct-05,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Nov-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",105.7
Nov-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",105.5
